2010-12-06,9.746488
2010-12-07,9.687426
2010-12-08,9.772667
2010-12-09,9.734616
2010-12-10,9.758965
2010-12-13,9.792762
2010-12-14,9.750749
2010-12-15,9.752879
2010-12-16,9.779972
2010-12-17,9.760489
2010-12-20,9.809197
2010-12-21,9.869781
2010-12-22,9.899007
2010-12-23,9.851515
2010-12-27,9.884394
2010-12-28,9.908445
2010-12-29,9.902965
2010-12-30,9.853346
2010-12-31,9.819854
2011-01-03,10.033265
2011-01-04,10.085627
2011-01-05,10.168127
2011-01-06,10.15991
2011-01-07,10.232665
2011-01-10,10.425377
2011-01-11,10.400711
2011-01-12,10.485347
2011-01-13,10.523708
2011-01-14,10.60895
2011-01-18,10.370579
2011-01-19,10.315475
2011-01-20,10.127943
2011-01-21,9.9465
2011-01-24,10.273158
2011-01-25,10.39341
2011-01-26,10.467998
2011-01-27,10.44851
2011-01-28,10.232059
2011-01-31,10.330085
2011-02-01,10.503917
2011-02-02,10.482305
2011-02-03,10.455517
2011-02-04,10.548673
2011-02-07,10.712455
2011-02-08,10.813526
2011-02-09,10.903642
2011-02-10,10.793436
2011-02-11,10.863761
2011-02-14,10.934695
2011-02-15,10.956614
2011-02-16,11.054946
2011-02-17,10.907907
2011-02-18,10.672272
2011-02-22,10.308474
2011-02-23,10.43055
2011-02-24,10.438469
2011-02-25,10.599207
2011-02-28,10.752946
2011-03-01,10.634218
2011-03-02,10.719765
2011-03-03,10.946262
2011-03-04,10.959661
2011-03-07,10.818401
2011-03-08,10.830576
2011-03-09,10.730415
2011-03-10,10.55385
2011-03-11,10.715805
2011-03-14,10.7636
2011-03-15,10.516098
2011-03-16,10.046659
2011-03-17,10.187614
2011-03-18,10.066751
2011-03-21,10.329477
2011-03-22,10.387321
2011-03-23,10.326129
2011-03-24,10.502092
2011-03-25,10.702106
2011-03-28,10.668618
2011-03-29,10.684449
2011-03-30,10.613514
2011-03-31,10.609861
2011-04-01,10.48961
2011-04-04,10.387015
2011-04-05,10.316994
2011-04-06,10.291121
2011-04-07,10.292336
2011-04-08,10.200397
2011-04-11,10.07071
2011-04-12,10.11942
2011-04-13,10.232971
2011-04-14,10.120026
2011-04-15,9.969026
2011-04-18,10.102673
2011-04-19,10.28564
2011-04-20,10.42416
2011-04-21,10.676535
2011-04-25,10.746861
2011-04-26,10.668008
2011-04-27,10.659788
2011-04-28,10.556282
2011-04-29,10.65918
2011-05-02,10.54197
2011-05-03,10.600423
2011-05-04,10.642133
2011-05-05,10.556282
2011-05-06,10.553541
2011-05-09,10.582159
2011-05-10,10.638478
2011-05-11,10.570894
2011-05-12,10.550801
2011-05-13,10.366012
2011-05-16,10.146814
2011-05-17,10.233278
2011-05-18,10.346828
2011-05-19,10.366922
2011-05-20,10.20527
2011-05-23,10.180306
2011-05-24,10.113027
2011-05-25,10.25276
2011-05-26,10.19857
2011-05-27,10.27194
2011-05-31,10.589161
2011-06-01,10.518534
2011-06-02,10.536492
2011-06-03,10.455517
2011-06-06,10.291121
2011-06-07,10.108457
2011-06-08,10.114551
2011-06-09,10.091713
2011-06-10,9.921535
2011-06-13,9.942846
2011-06-14,10.120638
2011-06-15,9.947412
2011-06-16,9.899007
2011-06-17,9.749835
2011-06-20,9.599442
2011-06-21,9.903268
2011-06-22,9.821377
2011-06-23,10.083797
2011-06-24,9.935232
2011-06-27,10.108457
2011-06-28,10.206487
2011-06-29,10.169345
2011-06-30,10.21897
2011-07-01,10.450036
2011-07-05,10.637871
2011-07-06,10.708801
2011-07-07,10.874417
2011-07-08,10.950831
2011-07-11,10.776996
2011-07-12,10.769385
2011-07-13,10.89938
2011-07-14,10.891771
2011-07-15,11.109441
2011-07-18,11.379778
2011-07-19,11.472631
2011-07-20,11.778587
2011-07-21,11.790462
2011-07-22,11.973429
2011-07-25,12.131733
2011-07-26,12.281209
2011-07-27,11.951811
2011-07-28,11.928371
2011-07-29,11.887579
2011-08-01,12.078457
2011-08-02,11.83978
2011-08-03,11.951202
2011-08-04,11.488461
2011-08-05,11.374298
2011-08-08,10.752946
2011-08-09,11.386172
2011-08-10,11.071995
2011-08-11,11.376737
2011-08-12,11.476895
2011-08-15,11.672341
2011-08-16,11.58314
2011-08-17,11.581923
2011-08-18,11.143838
2011-08-19,10.838797
2011-08-22,10.851278
2011-08-23,11.373689
2011-08-24,11.452234
2011-08-25,11.377343
2011-08-26,11.677515
2011-08-29,11.872051
2011-08-30,11.87266
2011-08-31,11.715569
2011-09-01,11.599885
2011-09-02,11.387388
2011-09-06,11.560616
2011-09-07,11.688172
2011-09-08,11.694563
2011-09-09,11.491809
2011-09-12,11.566703
2011-09-13,11.709179
2011-09-14,11.851653
2011-09-15,11.963078
2011-09-16,12.192621
2011-09-19,12.531456
2011-09-20,12.586862
2011-09-21,12.546982
2011-09-22,12.232804
2011-09-23,12.308307
2011-09-26,12.273905
2011-09-27,12.154873
2011-09-28,12.086373
2011-09-29,11.890317
2011-09-30,11.608713
2011-10-03,11.404133
2011-10-04,11.3402
2011-10-05,11.515251
2011-10-06,11.488461
2011-10-07,11.258004
2011-10-10,11.836737
2011-10-11,12.186224
2011-10-12,12.244068
2011-10-13,12.43404
2011-10-14,12.847156
2011-10-17,12.785965
2011-10-18,12.854459
2011-10-19,12.135388
2011-10-20,12.03462
2011-10-21,11.960333
2011-10-24,12.353058
2011-10-25,12.109509
2011-10-26,12.195667
2011-10-27,12.320179
2011-10-28,12.328094
2011-10-31,12.322918
2011-11-01,12.071152
2011-11-02,12.098549
2011-11-03,12.270861
2011-11-04,12.184705
2011-11-07,12.169175
2011-11-08,12.36706
2011-11-09,12.033705
2011-11-10,11.727443
2011-11-11,11.709179
2011-11-14,11.546
2011-11-15,11.837343
2011-11-16,11.713743
2011-11-17,11.489678
2011-11-18,11.414481
2011-11-21,11.233956
2011-11-22,11.462281
2011-11-23,11.172457
2011-11-25,11.068341
2011-11-28,11.450403
